country,year,value,emission,units
Ukraine,2003,77.1525662727273,PFC Emissions,Kilotonne CO2 Equivalent
Ukraine,2002,98.6552079088839,PFC Emissions,Kilotonne CO2 Equivalent
Ukraine,2001,112.079867800228,PFC Emissions,Kilotonne CO2 Equivalent
Ukraine,2000,115.737646737058,PFC Emissions,Kilotonne CO2 Equivalent
Ukraine,1999,101.811091863657,PFC Emissions,Kilotonne CO2 Equivalent
Ukraine,1998,120.643618011429,PFC Emissions,Kilotonne CO2 Equivalent
Ukraine,1997,146.992956362048,PFC Emissions,Kilotonne CO2 Equivalent
Ukraine,1996,143.242864396173,PFC Emissions,Kilotonne CO2 Equivalent
Ukraine,1995,178.059802319156,PFC Emissions,Kilotonne CO2 Equivalent
Ukraine,1994,161.221842716612,PFC Emissions,Kilotonne CO2 Equivalent
Ukraine,1993,143.566172459793,PFC Emissions,Kilotonne CO2 Equivalent
Ukraine,1992,142.351143112439,PFC Emissions,Kilotonne CO2 Equivalent
Ukraine,1991,188.199132516456,PFC Emissions,Kilotonne CO2 Equivalent
Ukraine,1990,235.819623398333,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2014,278.314968972197,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2013,318.738604614944,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2012,255.055214868975,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2011,416.941929671861,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2010,287.70808802358,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2009,197.332747918391,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2008,266.24555421838,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2007,287.838829482165,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2006,387.669514204969,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2005,385.150147481808,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2004,433.853843628806,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2003,356.611474362161,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2002,408.229423823578,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2001,485.58737079958,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,2000,596.78918510676,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,1999,473.959788244985,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,1998,493.732145401098,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,1997,503.116156688679,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,1996,596.359314855791,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,1995,596.937234699727,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,1994,611.395678830763,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,1993,602.731066195156,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,1992,690.352817304344,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,1991,1385.14365827244,PFC Emissions,Kilotonne CO2 Equivalent
United Kingdom,1990,1651.52685869244,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2014,5582.94172965271,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2013,5858.17456444377,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2012,6054.95249435678,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2011,7026.6266586082,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2010,4536.22406636376,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2009,3926.58161697086,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2008,6126.22507487454,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2007,7774.82315164493,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2006,6343.25591565799,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2005,6677.50405104906,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2004,6818.15824368417,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2003,8170.36093589273,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2002,10244.0833514789,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2001,8245.92437665073,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,2000,15918.7768438676,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,1999,16910.1301651931,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,1998,16978.5996658365,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,1997,18267.2447648966,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,1996,19867.5405430964,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,1995,18640.4734538857,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,1994,17965.0039644348,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,1993,19484.6177912648,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,1992,19481.0870438844,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,1991,20912.4578409363,PFC Emissions,Kilotonne CO2 Equivalent
United States of America,1990,24255.6715428449,PFC Emissions,Kilotonne CO2 Equivalent
Australia,2014,129.605353985928,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2013,128.94460365186,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2012,127.552168127148,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2011,125.001944761548,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2010,121.031653711284,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2009,119.451096104772,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2008,151.109712677652,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2007,162.21841079664,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2006,172.51388695254,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2005,182.064018996168,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2004,207.75946142286,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2003,206.28774561822,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2002,202.483414806024,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2001,196.53435962778,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,2000,190.65193539366,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,1999,196.067201001804,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,1998,223.318513462452,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,1997,248.476247527092,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,1996,269.652210274296,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,1995,302.30798300106,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,1994,282.640896062112,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,1993,264.759156257172,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,1992,246.858848754444,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,1991,228.944833597368,SF6 Emissions,Kilotonne CO2 Equivalent
Australia,1990,211.018511442384,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2014,312.959664632664,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2013,304.869004501608,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2012,311.879243598348,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2011,307.348685361924,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2010,335.87064445278,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2009,341.678631780648,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2008,373.434481907496,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2007,367.006656851244,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2006,453.462446283864,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2005,493.62501427176,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2004,484.006603106436,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2003,549.44274524346,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2002,613.300884015108,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2001,629.325706574268,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,2000,574.528063982544,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,1999,676.368455025876,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,1998,869.88236663436,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,1997,1086.39697412542,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,1996,1176.89967521624,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,1995,1100.10771326827,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,1994,926.173535760612,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,1993,744.00313185318,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,1992,656.27178714552,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,1991,614.14044243786,SF6 Emissions,Kilotonne CO2 Equivalent
Austria,1990,470.6083777302,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2014,2.426946,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2013,2.5108728,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2012,2.460006,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2011,2.303598,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2010,2.097258,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2009,1.4529414,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2008,1.25343,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2007,0.541386,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2006,0.445968,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2005,0.3534,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2004,0.244644,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2003,0.16473,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2002,0.118104,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2001,0.11058,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,2000,0.0969,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,1999,0.088692,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,1998,0.066234,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,1997,0.057342,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,1996,0.011172,SF6 Emissions,Kilotonne CO2 Equivalent
Belarus,1995,0.00171,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2014,95.218302166452,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2013,115.75442105304,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2012,110.428737472536,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2011,112.090345100676,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2010,102.026113985556,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2009,93.308721316284,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2008,86.883367131372,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2007,78.86347062,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2006,76.550394448644,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2005,90.687598278384,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2004,90.197697826608,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2003,101.928296529972,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2002,116.170836594324,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2001,139.21999334976,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,2000,144.063813895272,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,1999,153.662106212916,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,1998,295.948628729232,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,1997,538.848666822564,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,1996,2059.62390688042,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,1995,2139.73317111443,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,1994,1930.80644601222,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,1993,1588.53284601222,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,1992,1652.69204601222,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,1991,1492.84124601222,SF6 Emissions,Kilotonne CO2 Equivalent
Belgium,1990,1575.10364601222,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2014,15.616100354844,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2013,19.721565841944,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2012,19.294034021352,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2011,14.1887652306,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2010,12.467812445988,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2009,9.51519974388,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2008,9.158036327088,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2007,8.81427942954,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2006,8.483425822404,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2005,8.164991166876,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2004,8.133666290652,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2003,7.687775322048,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2002,7.266328281552,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2001,6.867985143396,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,2000,6.491479341588,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,1999,6.135613744344,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,1998,5.799256847172,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,1997,5.481339175032,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,1996,5.180849881944,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,1995,4.896833536644,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,1994,4.628387085852,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,1993,4.374656980788,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,1992,4.134836465796,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,1991,3.908163011292,SF6 Emissions,Kilotonne CO2 Equivalent
Bulgaria,1990,3.693915889668,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2014,362.631619252044,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2013,437.98115496006,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2012,439.633086776184,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2011,395.178348331044,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2010,440.421343627104,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2009,373.869079293732,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2008,644.345044990212,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2007,726.19307674164,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2006,1526.73967628596,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2005,1417.36185603715,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2004,2339.90561570986,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2003,2651.43503415668,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2002,3015.81387045521,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2001,2557.10564303854,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,2000,2902.96349562637,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,1999,2410.10293358714,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,1998,2357.48585480026,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,1997,1827.63430976918,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,1996,1768.64860412124,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,1995,2275.1600333752,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,1994,2441.74421815087,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,1993,2373.5474573055,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,1992,2557.11664866899,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,1991,3685.24324099416,SF6 Emissions,Kilotonne CO2 Equivalent
Canada,1990,3225.92610471538,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2014,6.8416872,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2013,6.1533552,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2012,9.2067312,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2011,9.3654192,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2010,8.9507328,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2009,8.02796094,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2008,11.976086365836,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2007,13.049277553896,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2006,13.0082322,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2005,13.0268712,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2004,12.5668812,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2003,12.2776062,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2002,12.0117012,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2001,11.6927862,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,2000,11.6218212,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,1999,11.9926062,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,1998,11.9892432,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,1997,11.4272232,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,1996,11.5695522,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,1995,11.1206772,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,1994,10.6438722,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,1993,10.5307272,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,1992,10.4170122,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,1991,10.3326522,SF6 Emissions,Kilotonne CO2 Equivalent
Croatia,1990,10.4500722,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2014,0.148329618,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2013,0.1502559672,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2012,0.1575139824,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2011,0.152255094,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2010,0.1507113288,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2009,0.1611230628,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2008,0.1525327524,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2007,0.1384796304,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2006,0.1226116512,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2005,0.116017458,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2004,0.1001253108,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2003,0.0889859832,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2002,0.0820897128,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2001,0.076551114,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,2000,0.0755001024,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,1999,0.0651495636,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,1998,0.0673398684,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,1997,0.0695318832,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,1996,0.0659599212,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,1995,0.0581498268,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,1994,0.0503102976,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,1993,0.0385006272,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,1992,0.0342467856,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,1991,0.03008802,SF6 Emissions,Kilotonne CO2 Equivalent
Cyprus,1990,0.0257666904,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2014,96.014766107424,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2013,93.382986133836,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2012,90.68095930872,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2011,86.430236334216,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2010,81.2876027523,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2009,97.1541505626,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2008,94.399693108512,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2007,94.528443294,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2006,109.412234298168,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2005,112.32147139974,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2004,121.159343941416,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2003,145.346000961624,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2002,121.950288712152,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2001,99.538965949452,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,2000,109.126872696324,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,1999,96.692808742392,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,1998,95.754831318888,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,1997,97.018310854596,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,1996,99.239822270412,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,1995,89.647540166376,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,1994,88.639761780456,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,1993,87.549619481868,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,1992,86.3541802716,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,1991,85.0495119,SF6 Emissions,Kilotonne CO2 Equivalent
Czech Republic,1990,85.215,SF6 Emissions,Kilotonne CO2 Equivalent
Denmark,2014,132.959115148452,SF6 Emissions,Kilotonne CO2 Equivalent
Denmark,2013,130.78658813112,SF6 Emissions,Kilotonne CO2 Equivalent
Denmark,2012,112.183948144752,SF6 Emissions,Kilotonne CO2 Equivalent
Denmark,2011,69.541786092264,SF6 Emissions,Kilotonne CO2 Equivalent
Denmark,2010,35.926658706,SF6 Emissions,Kilotonne CO2 Equivalent
Denmark,2009,34.368468244908,SF6 Emissions,Kilotonne CO2 Equivalent
Denmark,2008,29.46004887048,SF6 Emissions,Kilotonne CO2 Equivalent
Denmark,2007,28.237206447372,SF6 Emissions,Kilotonne CO2 Equivalent
Denmark,2006,33.623997744276,SF6 Emissions,Kilotonne CO2 Equivalent
Denmark,2005,20.046080855508,SF6 Emissions,Kilotonne CO2 Equivalent
Denmark,2004,30.938321018268,SF6 Emissions,Kilotonne CO2 Equivalent
Denmark,2003,29.594653390308,SF6 Emissions,Kilotonne CO2 Equivalent
